,HomeTeam,AwayTeam,FTR,Home_Days_Rest,Away_Days_Rest,Home_Avg_Scored_5,Home_Avg_Conceded_5,Home_Avg_Shots_Last_5,Home_Avg_Shots_Conceded_Last_5,Home_Wins_Last_5,Home_Losses_Last_5,Home_Total_Points,Home_Points_Last_5,Away_Avg_Scored_5,Away_Avg_Conceded_5,Away_Avg_Shots_Last_5,Away_Avg_Shots_Conceded_Last_5,Away_Wins_Last_5,Away_Losses_Last_5,Away_Total_Points,Away_Points_Last_5,Home_ELO_Score,Away_ELO_Score,ELO_Diff,Points_Diff
141,Ath Bilbao,Real Madrid,A,4.0,3.0,1.0,1.6,13.2,10.4,2.0,3.0,20.0,6.0,1.8,0.8,22.0,11.4,2.0,0.0,33.0,9.0,1617.7302061310904,1866.421978975949,-248.69177284485863,-13.0
142,Oviedo,Mallorca,D,6.0,6.0,0.6,1.2,8.6,13.0,0.0,2.0,9.0,3.0,1.0,1.6,11.2,14.0,1.0,2.0,13.0,5.0,1488.84863060841,1630.608575490288,-141.75994488187803,-4.0
143,Villarreal,Getafe,H,6.0,8.0,2.6,0.6,12.2,13.8,5.0,0.0,32.0,15.0,0.8,0.6,11.6,8.6,3.0,2.0,20.0,9.0,1733.9335226013488,1652.654013311036,81.27950929031294,12.0
144,Alaves,Sociedad,H,7.0,6.0,0.6,1.4,10.6,13.6,1.0,4.0,15.0,3.0,2.2,1.6,12.8,10.6,3.0,1.0,16.0,10.0,1558.8479778562387,1617.3403698202521,-58.49239196401345,-1.0
145,Betis,Barcelona,A,6.0,4.0,1.4,0.8,14.6,12.0,2.0,1.0,24.0,8.0,3.4,1.0,18.8,8.6,5.0,0.0,37.0,15.0,1675.2246236254427,1876.9482522712242,-201.72362864578145,-13.0
146,Ath Bilbao,Ath Madrid,H,3.0,4.0,1.0,2.0,13.6,11.4,2.0,3.0,20.0,6.0,2.0,0.8,14.8,11.2,4.0,1.0,31.0,12.0,1613.8731690290626,1784.2536744161027,-170.3805053870401,-11.0
147,Elche,Girona,H,9.0,7.0,0.8,1.6,11.6,16.2,0.0,3.0,16.0,2.0,1.4,1.4,9.4,16.8,1.0,1.0,12.0,6.0,1535.153495306697,1601.1168756459863,-65.96338033928919,4.0
148,Valencia,Sevilla,D,6.0,7.0,0.6,1.6,12.0,13.8,1.0,2.0,14.0,5.0,0.6,1.8,11.4,9.2,1.0,4.0,16.0,3.0,1613.2314506102866,1629.789553680541,-16.558103070254447,-2.0
149,Espanol,Vallecano,H,7.0,6.0,1.0,1.0,13.0,13.6,3.0,2.0,24.0,9.0,0.4,1.0,14.2,13.4,1.0,1.0,17.0,6.0,1685.0700830608469,1638.9058361166158,46.16424694423108,7.0
150,Real Madrid,Celta,A,4.0,7.0,2.0,0.6,20.0,10.2,2.0,0.0,36.0,9.0,1.6,1.6,10.8,12.2,3.0,2.0,16.0,9.0,1868.350497526963,1627.7544441683883,240.59605335857464,20.0
151,Osasuna,Levante,H,9.0,9.0,1.0,1.8,13.0,11.0,0.0,3.0,12.0,2.0,0.6,1.8,9.4,18.6,0.0,4.0,9.0,1.0,1604.1851390459478,1483.611066010134,120.57407303581385,3.0
152,Sociedad,Girona,A,6.0,5.0,1.8,1.6,13.8,12.2,2.0,2.0,16.0,7.0,0.8,1.4,9.4,17.0,1.0,2.0,12.0,5.0,1605.6725509090077,1589.2407848219477,16.43176608705994,4.0
156,Ath Madrid,Valencia,H,7.0,6.0,1.4,1.0,13.2,12.0,3.0,2.0,31.0,9.0,0.8,1.4,11.2,12.2,1.0,1.0,15.0,6.0,1769.7083794360444,1613.7076706365149,156.00070879952955,16.0
155,Mallorca,Elche,H,8.0,6.0,0.8,1.4,9.8,14.4,1.0,2.0,14.0,5.0,1.4,1.4,11.2,14.6,1.0,2.0,19.0,5.0,1626.7406912587649,1547.0295861307357,79.7111051280292,-5.0
154,Barcelona,Osasuna,H,7.0,5.0,3.8,1.4,18.6,10.2,5.0,0.0,40.0,15.0,1.0,1.2,12.4,11.0,1.0,2.0,15.0,5.0,1879.3327189216448,1610.8476597914807,268.485059130164,25.0
153,Getafe,Espanol,A,7.0,6.0,0.6,1.0,11.2,9.2,2.0,3.0,20.0,6.0,1.0,1.0,11.6,12.2,3.0,2.0,27.0,9.0,1644.9516621555965,1693.7491337915192,-48.79747163592265,-7.0
157,Sevilla,Oviedo,H,7.0,9.0,0.6,1.6,11.0,10.4,1.0,3.0,17.0,4.0,0.0,0.6,9.6,14.0,0.0,2.0,10.0,3.0,1629.3133336543128,1492.7165148399333,136.5968188143795,7.0
158,Celta,Ath Bilbao,H,7.0,8.0,1.4,1.2,10.0,13.4,3.0,2.0,19.0,9.0,0.8,1.4,14.2,11.0,3.0,2.0,23.0,9.0,1643.7502436470709,1628.418464009121,15.331779637949921,-4.0
159,Alaves,Real Madrid,A,8.0,7.0,0.8,1.2,11.0,12.6,2.0,3.0,18.0,6.0,1.2,1.0,20.4,10.8,1.0,1.0,36.0,6.0,1570.5157967674832,1860.3525977876216,-289.8368010201384,-18.0
160,Vallecano,Betis,D,8.0,9.0,0.2,1.2,12.4,12.8,0.0,2.0,17.0,3.0,2.0,1.4,14.6,13.4,2.0,1.0,24.0,8.0,1630.2267853859435,1670.4556903246016,-40.22890493865816,-7.0
161,Valencia,Mallorca,D,6.0,6.0,1.0,1.0,13.0,10.0,1.0,1.0,15.0,6.0,1.4,1.0,10.0,13.2,2.0,1.0,17.0,8.0,1607.9184876675386,1634.4858456721217,-26.567358004583184,-2.0
165,Levante,Sociedad,D,12.0,8.0,0.4,2.0,9.0,17.4,0.0,5.0,9.0,0.0,1.4,1.6,13.8,12.8,1.0,3.0,16.0,4.0,1476.948545264601,1595.1999589695881,-118.25141370498704,-7.0
164,Oviedo,Celta,D,6.0,6.0,0.0,1.4,9.0,14.4,0.0,3.0,10.0,2.0,1.4,1.0,7.0,14.4,3.0,2.0,22.0,9.0,1486.457303525943,1653.3092457735163,-166.85194224757333,-12.0
162,Real Madrid,Sevilla,H,6.0,6.0,1.6,1.2,18.8,9.4,2.0,1.0,39.0,8.0,1.4,1.0,11.6,8.4,2.0,2.0,20.0,7.0,1861.9389275851365,1635.5725449683032,226.36638261683333,19.0
163,Osasuna,Alaves,H,7.0,6.0,1.0,1.6,10.8,14.2,1.0,3.0,15.0,4.0,0.6,1.4,9.6,11.6,1.0,4.0,18.0,3.0,1607.3329868367707,1567.343137172453,39.98984966431772,-3.0
166,Girona,Ath Madrid,A,9.0,8.0,1.0,1.2,10.6,16.4,2.0,1.0,15.0,8.0,1.2,1.0,10.2,13.4,3.0,2.0,34.0,9.0,1599.7133767613673,1775.4975624050207,-175.78418564365347,-19.0
167,Villarreal,Barcelona,A,15.0,8.0,2.6,0.6,11.8,12.0,5.0,0.0,35.0,15.0,3.4,1.0,19.2,9.8,5.0,0.0,43.0,15.0,1741.6358737567882,1881.0900553989998,-139.45418164221155,-8.0
168,Elche,Vallecano,H,8.0,6.0,1.4,1.4,11.2,14.2,1.0,2.0,19.0,5.0,0.2,0.4,14.4,12.2,0.0,1.0,18.0,4.0,1539.2844317173788,1631.3795194211878,-92.09508770380899,1.0
169,Betis,Getafe,H,6.0,8.0,1.4,1.4,14.2,15.2,1.0,1.0,25.0,6.0,0.2,1.0,11.0,8.8,1.0,4.0,20.0,3.0,1669.3029562893573,1636.3470033517567,32.955952937600614,5.0
170,Ath Bilbao,Espanol,A,8.0,9.0,0.6,1.8,12.8,11.0,2.0,3.0,23.0,6.0,1.0,0.6,9.2,11.8,4.0,1.0,30.0,12.0,1618.8594618826755,1702.3537925953592,-83.49433071268368,-7.0
171,Vallecano,Getafe,D,12.0,12.0,0.2,1.2,15.4,11.6,0.0,2.0,18.0,3.0,0.2,1.6,11.2,11.4,1.0,4.0,20.0,3.0,1618.7891950879905,1627.2927172900518,-8.503522202061276,-2.0
175,Celta,Valencia,H,14.0,15.0,1.0,0.2,7.2,12.2,3.0,1.0,23.0,10.0,1.0,1.0,13.0,9.0,1.0,1.0,16.0,6.0,1648.8448998578729,1608.6816707829078,40.1632290749651,7.0
174,Osasuna,Ath Bilbao,D,14.0,12.0,1.6,1.4,12.2,13.6,2.0,2.0,18.0,7.0,0.8,1.4,13.6,9.2,2.0,3.0,23.0,6.0,1616.1870424742228,1611.2174039225376,4.969638551685193,-5.0
173,Elche,Villarreal,A,13.0,13.0,2.0,1.2,12.4,15.2,2.0,2.0,22.0,7.0,1.8,1.0,11.4,13.2,4.0,1.0,35.0,12.0,1551.874756050576,1735.4471769634374,-183.5724209128614,-13.0
172,Espanol,Barcelona,A,12.0,13.0,1.4,0.4,8.4,13.4,5.0,0.0,33.0,15.0,3.0,1.0,19.2,10.0,5.0,0.0,46.0,15.0,1709.995850555497,1884.1844037956753,-174.18855324017818,-13.0
176,Sevilla,Levante,A,15.0,15.0,1.2,1.4,12.4,10.2,1.0,3.0,20.0,4.0,0.4,1.8,9.8,17.0,0.0,4.0,10.0,1.0,1631.2995678892507,1480.226487494642,151.07308039460872,10.0
177,Real Madrid,Betis,H,15.0,14.0,1.6,0.8,18.4,9.2,3.0,1.0,42.0,10.0,2.0,1.2,16.2,14.8,2.0,1.0,28.0,8.0,1864.0754161246628,1678.3572423510623,185.71817377360048,14.0
178,Alaves,Oviedo,D,15.0,15.0,0.6,1.8,8.2,12.8,1.0,4.0,18.0,3.0,0.0,1.2,10.0,11.4,0.0,2.0,11.0,3.0,1558.4890815350009,1490.9216494415864,67.56743209341448,7.0
179,Mallorca,Girona,A,16.0,14.0,1.4,1.2,9.6,13.8,1.0,1.0,18.0,6.0,0.8,1.8,10.4,16.4,1.0,2.0,15.0,5.0,1633.7226625567525,1594.3811940055161,39.3414685512364,3.0
180,Sociedad,Ath Madrid,D,15.0,14.0,1.4,1.6,14.8,13.0,1.0,3.0,17.0,4.0,1.6,1.0,10.4,13.4,3.0,2.0,37.0,9.0,1591.9220167395472,1780.8297451608719,-188.9077284213247,-20.0
181,Getafe,Sociedad,A,7.0,5.0,0.4,1.6,11.8,11.4,1.0,3.0,21.0,4.0,1.0,1.6,14.6,12.2,0.0,3.0,18.0,2.0,1627.0480151062216,1596.8800048744847,30.168010231736844,3.0
182,Oviedo,Betis,D,6.0,6.0,0.2,1.4,12.0,12.8,0.0,2.0,12.0,3.0,2.0,2.0,14.2,16.4,2.0,2.0,28.0,7.0,1492.842244728037,1673.2456797428158,-180.40343501477878,-16.0
183,Villarreal,Alaves,H,7.0,6.0,2.0,1.2,12.0,13.4,4.0,1.0,38.0,12.0,0.8,1.8,10.8,15.0,1.0,3.0,19.0,4.0,1740.6058824204456,1556.5684862485502,184.03739617189535,19.0
184,Girona,Osasuna,H,6.0,7.0,1.0,1.8,10.0,13.6,2.0,2.0,18.0,7.0,1.6,1.0,11.6,13.0,2.0,1.0,19.0,8.0,1605.5087176075394,1616.0440145329082,-10.535296925368812,-1.0
185,Valencia,Elche,D,7.0,7.0,1.0,1.8,13.4,9.8,0.0,2.0,16.0,3.0,1.8,1.4,12.4,13.6,2.0,3.0,22.0,6.0,1599.832539592492,1546.7160505935678,53.11648899892407,-6.0
186,Vallecano,Mallorca,H,9.0,7.0,0.4,1.4,15.8,12.4,0.0,2.0,19.0,3.0,1.4,1.2,9.6,12.8,1.0,1.0,18.0,6.0,1619.0338972718207,1622.5951389547292,-3.5612416829085305,1.0
187,Levante,Espanol,D,7.0,8.0,0.8,1.2,9.8,15.0,1.0,3.0,13.0,4.0,1.0,0.6,9.6,12.0,4.0,1.0,33.0,12.0,1494.3199304661632,1704.6276714866349,-210.30774102047167,-20.0
188,Sevilla,Celta,A,8.0,9.0,1.0,1.6,11.0,9.8,1.0,3.0,20.0,4.0,1.6,0.4,8.2,14.4,3.0,1.0,26.0,10.0,1617.2061249177295,1657.6940310482887,-40.48790613055917,-6.0
189,Espanol,Girona,A,5.0,6.0,1.0,0.8,11.6,11.4,3.0,1.0,34.0,10.0,1.0,1.6,9.6,11.2,3.0,2.0,21.0,9.0,1699.2194681529804,1615.8118549237279,83.40761322925255,13.0
193,Mallorca,Ath Bilbao,H,6.0,14.0,1.2,1.2,10.0,12.8,1.0,2.0,18.0,5.0,0.6,1.6,14.0,9.2,1.0,3.0,24.0,4.0,1612.4926417691502,1611.3604318638522,1.132209905297941,-6.0
192,Real Madrid,Levante,H,13.0,6.0,2.4,0.8,17.2,9.8,4.0,1.0,45.0,12.0,1.0,1.2,9.8,16.0,1.0,2.0,14.0,5.0,1866.631197428786,1499.7281337998177,366.9030636289683,31.0
190,Betis,Villarreal,H,7.0,7.0,1.8,2.2,15.4,17.2,1.0,2.0,29.0,5.0,2.2,1.2,11.4,14.8,4.0,1.0,41.0,12.0,1668.4745256297779,1745.754348194507,-77.2798225647291,-12.0
191,Osasuna,Oviedo,H,7.0,7.0,1.2,0.8,11.4,13.2,2.0,2.0,19.0,7.0,0.4,1.2,12.2,13.0,0.0,1.0,13.0,4.0,1605.7408772167198,1497.613398841075,108.12747837564484,6.0
194,Getafe,Valencia,A,9.0,8.0,0.4,2.0,10.0,12.0,0.0,4.0,21.0,1.0,1.0,1.8,14.6,7.0,0.0,2.0,17.0,3.0,1616.1818856185787,1598.315524715221,17.866360903357645,4.0
195,Ath Madrid,Alaves,H,14.0,8.0,1.4,1.2,9.6,14.6,2.0,2.0,38.0,7.0,0.8,1.8,12.2,13.6,1.0,3.0,19.0,4.0,1775.8717570259344,1551.4200204744889,224.4517365514455,19.0
196,Celta,Vallecano,H,6.0,7.0,1.8,0.2,7.8,14.0,4.0,0.0,29.0,13.0,0.6,1.4,14.8,12.2,1.0,2.0,22.0,5.0,1666.5339420500115,1629.1363944573998,37.39754759261177,7.0
197,Sociedad,Barcelona,H,9.0,15.0,1.0,1.2,13.4,11.4,1.0,2.0,21.0,5.0,2.8,0.8,18.6,11.0,5.0,0.0,49.0,15.0,1607.7461343621276,1886.8684933301065,-279.1223589679789,-28.0
198,Elche,Sevilla,D,9.0,7.0,2.0,1.4,11.6,13.8,2.0,2.0,23.0,7.0,1.0,1.4,10.6,9.8,1.0,3.0,20.0,4.0,1548.2330654708387,1608.3662139160067,-60.13314844516799,3.0
199,Levante,Elche,H,6.0,4.0,1.0,1.2,9.6,18.4,1.0,2.0,14.0,5.0,1.8,1.8,11.4,17.2,1.0,2.0,24.0,5.0,1497.5695377978197,1549.9467590632116,-52.37722126539188,-10.0
201,Villarreal,Real Madrid,A,7.0,7.0,1.6,1.2,11.2,14.2,3.0,2.0,41.0,9.0,2.2,0.8,19.8,10.0,4.0,1.0,48.0,12.0,1733.5660265187469,1867.710495429785,-134.14446891103808,-7.0
203,Sevilla,Ath Bilbao,H,5.0,7.0,1.2,1.6,14.8,9.6,1.0,3.0,21.0,4.0,1.0,1.6,16.4,10.2,1.0,3.0,24.0,4.0,1606.6525203236338,1601.3930193691235,5.2595009545102585,-3.0
200,Valencia,Espanol,H,6.0,8.0,1.0,1.6,13.8,9.0,1.0,2.0,20.0,5.0,0.8,1.2,12.6,11.6,2.0,2.0,34.0,7.0,1608.8293071201938,1686.863883410642,-78.03457629044829,-14.0
202,Vallecano,Osasuna,A,6.0,7.0,0.6,1.8,16.4,12.6,1.0,2.0,22.0,5.0,1.4,1.2,11.8,13.6,2.0,2.0,22.0,7.0,1620.2086445283635,1612.7254487928137,7.483195735549771,0.0
207,Sociedad,Celta,H,7.0,7.0,1.4,1.2,13.0,13.6,2.0,1.0,24.0,8.0,2.0,0.2,8.6,12.2,4.0,0.0,32.0,13.0,1624.4053486657044,1675.4616919790478,-51.056343313343405,-8.0
204,Alaves,Betis,H,7.0,8.0,0.6,2.0,11.0,16.2,0.0,4.0,19.0,1.0,1.6,1.2,15.0,15.8,2.0,1.0,32.0,8.0,1547.1098933201483,1680.662847305538,-133.55295398538965,-13.0
205,Ath Madrid,Mallorca,H,7.0,8.0,1.4,0.6,12.8,12.4,3.0,1.0,41.0,10.0,1.8,1.6,11.0,14.0,2.0,2.0,21.0,7.0,1780.181884180275,1622.4600542638789,157.72182991639602,20.0
206,Barcelona,Oviedo,H,7.0,8.0,2.4,1.0,19.8,11.2,4.0,1.0,49.0,12.0,0.8,1.8,11.8,13.6,0.0,2.0,13.0,3.0,1878.538886178318,1490.628827264981,387.910058913337,36.0
208,Girona,Getafe,D,10.0,8.0,1.4,1.0,9.4,11.8,4.0,1.0,24.0,12.0,0.4,1.8,11.6,11.4,0.0,4.0,21.0,1.0,1628.1674396660662,1605.668103213606,22.499336452460284,3.0
209,Espanol,Alaves,A,6.0,5.0,1.0,1.8,14.6,11.4,1.0,3.0,34.0,4.0,0.8,1.8,13.2,17.2,1.0,3.0,22.0,4.0,1674.6548883239723,1560.7750863509589,113.8798019730134,12.0
213,Osasuna,Villarreal,D,7.0,7.0,2.0,1.0,14.0,11.0,3.0,1.0,25.0,10.0,1.2,1.6,10.8,15.8,2.0,3.0,41.0,6.0,1622.940799180258,1727.245948412777,-104.30514923251894,-16.0
212,Oviedo,Girona,H,6.0,5.0,0.8,1.6,13.2,14.0,0.0,2.0,13.0,3.0,1.2,1.0,9.0,11.6,3.0,1.0,25.0,10.0,1488.6922899935078,1627.5207604337595,-138.82847044025175,-12.0
210,Elche,Barcelona,A,8.0,6.0,2.0,1.8,10.8,19.4,1.0,2.0,24.0,5.0,2.0,0.4,19.6,10.2,4.0,1.0,52.0,12.0,1538.4505390285706,1879.5071548140547,-341.05661578548415,-28.0
211,Levante,Ath Madrid,D,8.0,6.0,1.6,1.2,12.6,16.8,2.0,1.0,17.0,8.0,2.0,0.4,14.8,10.8,4.0,0.0,44.0,13.0,1509.0657578324608,1785.930398013721,-276.86464018126026,-27.0
214,Real Madrid,Vallecano,H,8.0,8.0,2.6,0.4,18.0,10.2,5.0,0.0,51.0,15.0,0.8,2.4,14.0,12.8,1.0,3.0,22.0,4.0,1870.87053448277,1609.9932941409193,260.87724034185067,29.0
215,Betis,Valencia,H,7.0,8.0,1.8,1.6,16.0,14.6,2.0,2.0,32.0,7.0,1.4,1.6,13.2,10.2,2.0,1.0,23.0,8.0,1666.9976542747274,1621.0383022068636,45.95935206786385,9.0
216,Getafe,Celta,D,6.0,7.0,0.6,1.8,11.0,12.6,0.0,3.0,22.0,2.0,1.8,0.8,11.0,11.4,3.0,1.0,32.0,10.0,1606.3147824459127,1664.0026597448511,-57.687877298938474,-10.0
217,Ath Bilbao,Sociedad,D,8.0,7.0,1.0,2.0,16.6,10.8,0.0,4.0,24.0,1.0,1.8,1.0,13.2,14.2,3.0,0.0,27.0,11.0,1591.5443884128597,1635.864380899901,-44.31999248704142,-3.0
218,Mallorca,Sevilla,H,8.0,9.0,1.2,2.0,9.2,15.6,1.0,3.0,21.0,4.0,0.8,1.8,14.2,11.6,1.0,3.0,24.0,4.0,1616.7115404304327,1616.5011512798976,0.210389150535093,-3.0
219,Celta,Osasuna,A,5.0,6.0,1.8,0.8,10.8,11.2,3.0,1.0,33.0,10.0,1.8,1.4,13.8,10.6,2.0,1.0,26.0,8.0,1662.7686858196469,1625.1271148937926,37.64157092585424,7.0
220,Barcelona,Mallorca,H,7.0,5.0,2.2,0.6,20.8,11.4,4.0,1.0,55.0,12.0,1.8,2.0,10.6,15.2,2.0,3.0,24.0,6.0,1880.7382802847314,1624.2069988160965,256.5312814686349,31.0
221,Sociedad,Elche,H,6.0,7.0,1.8,1.0,11.4,15.4,3.0,0.0,28.0,11.0,1.4,2.4,9.0,21.8,0.0,3.0,24.0,2.0,1634.912812787563,1536.6038508225554,98.30896196500771,4.0
226,Ath Madrid,Betis,A,8.0,7.0,1.6,0.2,14.8,10.2,3.0,0.0,45.0,11.0,1.4,1.8,15.0,14.6,2.0,2.0,35.0,7.0,1780.9632291746036,1673.5112884948132,107.45194067979037,10.0
222,Valencia,Real Madrid,A,7.0,7.0,1.4,1.8,12.8,12.2,2.0,2.0,23.0,7.0,2.6,0.4,18.6,11.2,5.0,0.0,54.0,15.0,1614.5246679867778,1872.6922107381324,-258.16754275135463,-31.0
223,Alaves,Getafe,A,9.0,7.0,1.2,1.4,14.0,16.0,2.0,2.0,25.0,7.0,0.6,1.0,9.8,9.8,0.0,2.0,23.0,3.0,1570.648969681882,1607.548756371117,-36.89978668923504,2.0
224,Ath Bilbao,Levante,H,7.0,8.0,1.2,1.8,17.6,11.6,0.0,3.0,25.0,2.0,1.4,1.0,12.0,15.2,2.0,1.0,18.0,8.0,1592.4959565251977,1515.6886496179507,76.80730690724704,7.0
225,Sevilla,Girona,D,6.0,8.0,1.0,2.2,14.4,10.2,1.0,3.0,24.0,4.0,1.2,0.6,9.0,10.4,3.0,1.0,25.0,10.0,1609.0056928942338,1617.173835968027,-8.168143073793317,-1.0
227,Villarreal,Espanol,H,9.0,10.0,1.6,1.6,9.0,15.0,2.0,2.0,42.0,7.0,0.8,2.0,14.6,10.2,0.0,4.0,34.0,1.0,1724.3308607947308,1664.7810049930492,59.54985580168159,8.0
228,Elche,Osasuna,D,6.0,7.0,1.4,2.4,8.2,21.6,0.0,3.0,24.0,2.0,2.0,1.4,13.2,11.0,3.0,1.0,29.0,10.0,1531.171140738314,1633.4365091576967,-102.26536841938264,-5.0
231,Espanol,Celta,D,5.0,8.0,1.0,2.4,13.6,9.2,0.0,4.0,34.0,1.0,1.2,1.0,12.0,9.6,2.0,2.0,33.0,7.0,1658.5540500746665,1654.4592915557428,4.094758518923754,1.0
232,Getafe,Villarreal,H,6.0,5.0,0.8,0.8,10.8,9.8,1.0,2.0,26.0,5.0,1.8,1.6,8.6,13.8,2.0,2.0,45.0,7.0,1614.255191937553,1730.5578157131135,-116.3026237755605,-19.0
229,Sevilla,Alaves,D,6.0,6.0,1.2,1.8,13.6,12.0,1.0,2.0,25.0,5.0,1.0,1.6,13.0,15.8,2.0,3.0,25.0,6.0,1609.1819839580883,1563.9425341154458,45.23944984264244,0.0
230,Real Madrid,Sociedad,H,6.0,7.0,2.6,0.4,17.2,9.8,5.0,0.0,57.0,15.0,2.2,1.0,10.0,15.6,4.0,0.0,31.0,13.0,1874.537241010819,1640.3455228718044,234.19171813901448,26.0
